x,y,theta,theta_degree,v,omega
-1.6117879904430088e-05,2.5077822486249332e-05,-1.000077230750056,-57.300204509109165,0.08943298799654341,-0.2140661677797322
-2.0707859410135088e-05,3.2203465708773374e-05,-1.0001106786834246,-57.302120934524616,0.08942939832599624,-0.21397093487987728
-2.0668736129783594e-05,3.2161156365629814e-05,-1.0001106504800013,-57.30211931858749,0.08942537645273978,-0.2139392397096116
0.00019659495649385246,-0.00030596083611999017,-0.9996378205587284,-57.27502815967105,0.0894208248608423,-0.21484896253162766
0.0008205521451939181,-0.0012751828782260489,-0.9983614931095541,-57.20189998355667,0.08941558134467044,-0.21736021277615292
0.001857307118179892,-0.0028798262462200793,-0.9963775301194955,-57.088227277516154,0.08940995439268287,-0.22128370093065186
0.0032430689685344046,-0.0050226334968182205,-0.9978592081237128,-57.17312117375517,0.08940379785897284,-0.2182717183835301
0.004769305401149882,-0.007406147250728722,-1.004376388082376,-57.546528079713816,0.08939690092465466,-0.20518287598317064
0.006308598570201064,-0.009848122666804623,-1.0115734141346653,-57.9588872975557,0.08938944194951327,-0.19072989203441582
0.007878890472131363,-0.012378725936944428,-1.0185441231230692,-58.358279502805146,0.08938190837914103,-0.17672894282077145
0.009388866972518143,-0.014848387305663766,-1.0248316818116183,-58.71853007909982,0.08937309861917879,-0.16408419680280018
0.01088588704963812,-0.017330360029765984,-1.0306557510987704,-59.052224668845405,0.08936452298681234,-0.1523682667852655
0.012415438165198151,-0.019899109602288263,-1.0362256673884784,-59.37135736448684,0.08935515820631766,-0.14115438951399772
0.013888347829567174,-0.022402670665374547,-1.041245669845188,-59.6589823184016,0.0893446476989492,-0.1310312623924288
0.015350324091916633,-0.024915217860680836,-1.0458897976992476,-59.925071243958364,0.08933419275808682,-0.12166030442548115
0.016844958836594884,-0.02751078225609245,-1.0502983963458825,-60.17766533997763,0.08932354952233941,-0.11275889541266038
0.018286379957758316,-0.030038449989782032,-1.0542689078073497,-60.40515888922803,0.08931169624752032,-0.1047240629258872
0.01971382146353748,-0.03256329584911936,-1.0577890028929886,-60.606845481119876,0.08929928173535553,-0.09758559459781813
0.02115623096624656,-0.035133527656857434,-1.0605111322162977,-60.762812002634284,0.08928513425868323,-0.09202930548469368
0.02250677159106365,-0.037550087429733314,-1.0615377047713848,-60.821630277404736,0.08927358127223943,-0.08988464858570122
0.02381345226377793,-0.03988988850012083,-1.0615422908864234,-60.82189304244081,0.08925993842721237,-0.08976738003650642
0.02515572435671495,-0.04229267466842877,-1.0610973490887121,-60.79639975530299,0.08924576733336309,-0.0905449466731989
0.026469635639367953,-0.04464264170405417,-1.061213056282532,-60.80302928916817,0.08923061444292034,-0.09019339415867922
0.02780354113704383,-0.04703314711598567,-1.0628553533291736,-60.89712597864754,0.08921443043946158,-0.08678044156852183
0.029190779605608792,-0.049538322307098315,-1.0671651261546369,-61.14405777220676,0.08919960017760227,-0.07804323310692673
0.03052511020023833,-0.051974281904955455,-1.0716828360034127,-61.4029034796063,0.08918279926796399,-0.06887446802569563
0.03186992006265134,-0.05445443151149673,-1.0756333990339257,-61.6292540679551,0.0891659569451565,-0.060839617198466645
0.03328392390193592,-0.05708272114944104,-1.0782930452806205,-61.78164057288853,0.08914858720952686,-0.05538235918528489
0.03466789623846304,-0.05966821767156877,-1.0802133863646497,-61.891668012228976,0.08913013965334647,-0.05139509132344067
0.036043858805404345,-0.06225057795283681,-1.0820351073783379,-61.9960449377636,0.08911169959041158,-0.047605062173408985
0.037456360965572214,-0.06491334950038746,-1.0839189547823944,-62.10398144326272,0.08909273259763568,-0.04368652783709859
0.03882363246954962,-0.06750155239905534,-1.085486570242906,-62.193799193049486,0.08907204047823061,-0.04038666425011028
0.04018725079951902,-0.07009219577158433,-1.0869255935674371,-62.27624915616601,0.08905260360737152,-0.03735390200837996
0.04158862764130175,-0.07276363256729593,-1.0882954924155566,-62.35473857852308,0.08903204090839424,-0.034450353307281745
0.04294553064909217,-0.07535845186799342,-1.0895257833926777,-62.425229059085154,0.08901030471829875,-0.031816592551777045
0.04429958828961423,-0.07795526551756576,-1.0906576616326706,-62.490080905159445,0.088987345964278,-0.029369824359548602
0.0456919788859209,-0.08063275980769428,-1.091729472490929,-62.551491143773944,0.08896651710650416,-0.027060086860415833
0.04704133676270263,-0.08323388891894264,-1.0926757841420007,-62.60571080748441,0.08894313919987061,-0.02498092523975659
0.04838940677477515,-0.0858382018132662,-1.0935201113291435,-62.65408719183584,0.08891991548784632,-0.023106865245928532
0.04977706485509901,-0.0885242543286146,-1.094294402937931,-62.69845083313175,0.08889616655519848,-0.02136858258229113
0.051121759442304626,-0.09113182164583669,-1.094987375709043,-62.73815524823396,0.08887114884636803,-0.01978269270713362
0.05246435523418543,-0.09373957605504038,-1.0956278192151216,-62.77484995814883,0.08884633421347221,-0.018303372496035752
0.053845471998284246,-0.09642627391679834,-1.0962391029869785,-62.809873938361065,0.08882099501656376,-0.016878061937315447
0.055183969763326776,-0.0990337816526758,-1.0967902114342216,-62.841450126442105,0.08879433955556593,-0.015562444772908801
0.05652011267486443,-0.10164016251825336,-1.0973133745681654,-62.87142516601392,0.08876793603567842,-0.014304608152272635
0.05789493038768012,-0.10432528422898037,-1.0978117379266632,-62.89997928311981,0.0887410086518893,-0.013092044170207817
0.05922780866846836,-0.10693150061903277,-1.0982534517748734,-62.92528762237474,0.08871271762456703,-0.011981706888944288
0.06055918762571739,-0.10953746255129371,-1.098654172442211,-62.948247225376846,0.08868301418977206,-0.010941870948813381
0.06192917446119711,-0.11222152028433013,-1.0990245079627237,-62.969465887706,0.08865621402204456,-0.009985968497858266
0.06325730091989969,-0.1148258975891126,-1.0993732794936035,-62.989449024439736,0.08862628975018912,-0.00904794967092526
0.06458241121360717,-0.11742600596605166,-1.0996092956136725,-63.00297175201674,0.08859581072827359,-0.00833081558565052
0.06593449162678022,-0.12007946100473701,-1.099499178275829,-62.99666249330709,0.08856661808788525,-0.008316133897223299
0.06722032075423995,-0.12260042150286769,-1.0986951918163064,-62.95059746239078,0.08853506302938105,-0.009670004483600891
0.06846443691150915,-0.1250308440926108,-1.0967974526287545,-62.841865016327475,0.08850390637109512,-0.013214409797181581
0.06972486109484957,-0.12747890910475324,-1.0942133040183413,-62.6938042073162,0.08847222821068944,-0.01812724900882623
0.07095203475828185,-0.1298472364254297,-1.0916635896292244,-62.54771633385602,0.08843806060904891,-0.022950938023856615
0.07219774413263202,-0.13223831313381065,-1.0897785009356353,-62.43970870770554,0.08840630886991858,-0.026464679846927464
0.07352368075401201,-0.13477466772360147,-1.088855919776272,-62.38684870101573,0.08837305215262416,-0.02804105310331728
0.07485818566901505,-0.13732709292538225,-1.0895759857084364,-62.42810543989991,0.08833824343963484,-0.02631937033806908
0.07619631135574213,-0.13989282471763612,-1.0906550818962109,-62.48993309714804,0.08830393061304859,-0.02388341932636262
0.0775483763097658,-0.14249432359685382,-1.0922595313978811,-62.58186128203562,0.08826909807724373,-0.020392332308089234
0.07884588479274748,-0.14500168449753728,-1.0939905073768235,-62.681038900067534,0.08823266676942321,-0.01663500021347586
0.0801654837745823,-0.14756058336223846,-1.0950949907769052,-62.74432113743448,0.08819678003326409,-0.014134828343607353
0.08154217712188207,-0.15023502001115868,-1.095658890954381,-62.77663023767052,0.08815592652980904,-0.012675229171047686
0.08287213707313937,-0.15282232991981373,-1.0961117656903745,-62.80257804869105,0.08812232365128637,-0.011496335856475248
0.08419984985645537,-0.15540792454216076,-1.0965353471590022,-62.82684747912337,0.08808486596563717,-0.010344447549082592
0.08556702552012821,-0.15807289274520347,-1.0969211880869845,-62.848954535860166,0.08804689053891208,-0.009263561795884279
0.0868926486589659,-0.16065909269305176,-1.097256415889167,-62.86816167410066,0.08800722319015984,-0.008269839270290902
0.08821705310361466,-0.16324498537066345,-1.0975528297816328,-62.88514493912801,0.0879681976481215,-0.007358688314937467
0.0895803483141026,-0.16590856195980858,-1.0978240790290785,-62.90068637620275,0.08792865541495688,-0.006493361742283543
0.09090232931080156,-0.16849288312414754,-1.0980597338046378,-62.9141884002644,0.08788737489427492,-0.005684720218683825
0.09222316248297492,-0.17107637638817147,-1.0982682548593035,-62.92613577663636,0.08784678472217664,-0.004935675958256613
0.09358290696923265,-0.17373745814369143,-1.0984555326493446,-62.93686600360225,0.08780191651077211,-0.004193766577806457
0.09490171898651496,-0.17631939246081435,-1.0986140951685204,-62.945950966739986,0.0877627886758079,-0.0035559774614699613
0.09622006561934202,-0.17890142115544294,-1.098771313922974,-62.95495893783048,0.08772063723342954,-0.002895773909862065
0.09757673375271886,-0.18155944845231103,-1.0988901658796975,-62.96176865333761,0.08767797133194088,-0.0023077425925532857
0.09889257618531846,-0.18413811644338615,-1.0989839383984688,-62.96714142289751,0.08763347485156729,-0.00175447302925269
0.10020747700664452,-0.18671545834995035,-1.0990568442804,-62.97131862223385,0.08758976563237496,-0.001249042637142317
0.10156134955610839,-0.18936961868706018,-1.0991136461934432,-62.974573132119495,0.08754419505228188,-0.0007601202601241752
0.1028752209278423,-0.19194571514301514,-1.0991679051461265,-62.97768194110905,0.08749944414372082,-0.0002826509657101184
0.1041883396705872,-0.19452064135462543,-1.0992068217671616,-62.97991169924727,0.08745418077511567,0.0001687460221249104
0.1055397436345506,-0.19717084153321673,-1.0992145540953746,-62.98035472901969,0.08740701023311845,0.000573929759482894
0.10685054300020982,-0.19974146190398193,-1.0992035377144231,-62.97972353688566,0.08736070768056357,0.00093485767632151
0.10816039966163218,-0.20231017157738473,-1.099172713313543,-62.977957428809205,0.08731389392414458,0.0012608141654437688
0.10950879899470495,-0.20495425028994194,-1.0991151793424365,-62.97466097508618,0.08726656938814162,0.0015380070575070626
0.11081601578245302,-0.20751725239700772,-1.0990235186839297,-62.96940920620634,0.08721727699732888,0.0017637142647983772
0.11211749385488153,-0.2100683878734835,-1.098784317919944,-62.95570401197366,0.08716891674917014,0.0016870599563172384
0.11343489523257856,-0.21264705322861502,-1.0979427006775593,-62.90748289601958,0.08712004703669177,0.00041026223976015075
0.11467156932101297,-0.21505843277058295,-1.0960333427954692,-62.79808474779578,0.08706916403704362,-0.0029847834609575408
0.11588503057095635,-0.2174108946954185,-1.0934607224109694,-62.65068445747462,0.0870192613279866,-0.0077140306794967195
0.11713583174947372,-0.2198200996050871,-1.090801283049023,-62.49830980616412,0.08696885051441439,-0.012612190958358305
0.11836880009512059,-0.2221812366023934,-1.0887485629662528,-62.380697608899645,0.08691638115142986,-0.016279209164320907
0.11963912137637092,-0.22460466248597466,-1.0876595449916182,-62.3183014751392,0.08686337341679284,-0.01801378161605527
0.1209998134363743,-0.2271984339446114,-1.0879630154107258,-62.33568904936113,0.08681299244328748,-0.016984845935242188
0.12233197058560044,-0.22974110731101902,-1.088465155819602,-62.364459575512704,0.08675894110185445,-0.015527276649732524
0.12364898657963479,-0.2322587931210694,-1.0892832805842687,-62.411334671643246,0.0867043529114445,-0.013432657164440087
0.12498229232654752,-0.23481479704913433,-1.090580073230828,-62.48563541719469,0.08665248585558798,-0.010403010475828367
0.12627680945470726,-0.23730373330946355,-1.091610946137421,-62.54470008395686,0.0865968570603289,-0.00787299074682446
0.12759618008145857,-0.23984451825987882,-1.0919030588665775,-62.56143691047957,0.08654235250601827,-0.006829365138492527
0.12895118284919932,-0.24245589440638463,-1.092287163157358,-62.583444465234166,0.0864873441949257,-0.0055969172035590375
0.13026716086747295,-0.2449938269565046,-1.0924763721380395,-62.594285341273185,0.08643014261056109,-0.004735116534831274
0.13158155188916615,-0.24753003933148424,-1.0926928721662938,-62.60668987915662,0.08637411307280048,-0.0038280108404431523
0.1329333066001513,-0.25013946674004944,-1.0928527912371497,-62.615852566980315,0.08631758131733071,-0.003029186916553961
0.1342442193785652,-0.2526708165104214,-1.0929767500519998,-62.62295488390467,0.0862588117490616,-0.0022826499619008622
0.13555484347875232,-0.25520231376781083,-1.0931004270638212,-62.63004105470482,0.08620126193748551,-0.0015463592709177298
0.13690307820884712,-0.25780701450275967,-1.0931765930876132,-62.6344050464104,0.08614321149239659,-0.0009001680087283859
0.13821063066183062,-0.2603334442718366,-1.0932263512978495,-62.637255981853066,0.08608287888630628,-0.0002866632549207715
0.1395171965727172,-0.2628581771001205,-1.09325500776205,-62.63889787630752,0.0860238136474229,0.00027454736982068795
0.1408623498448812,-0.26545757766557787,-1.093263988176814,-62.63941241617177,0.08596424940448173,0.0008013723353408331
0.14216702601928952,-0.2679787573634624,-1.0932544406932325,-62.63886538565759,0.0859023588479579,0.00131177175097541
0.1434708205645866,-0.27049813507984544,-1.0932277492563274,-62.63733607897378,0.08584178316556561,0.0017773821441120496
0.1448132186538204,-0.27309191043493614,-1.0931830902441209,-62.634777306057124,0.08578071015397125,0.002212069236597447
0.14611530778164503,-0.2756075230292835,-1.0931244653167889,-62.63141834514674,0.0857172668761492,0.002639961594533613
0.1474165950020694,-0.2781212280914192,-1.0930515356207586,-62.62723978136304,0.08565518587177383,0.003028330211189534
0.14875648467182914,-0.2807090417383649,-1.092961756181145,-62.622095798386134,0.08559260925860182,0.0033880581484728722
0.15005621661738172,-0.2832187664029135,-1.0928616650804444,-62.61636100074916,0.08552761863082987,0.0037488126015752243
0.15135520716560696,-0.28572645889600995,-1.0927491493536226,-62.60991432447342,0.08546403756418378,0.0040733877900933635
0.15269277917589022,-0.2883079204066856,-1.092619865003563,-62.602506876857916,0.08539996265485257,0.004369533076105547
0.1539902411235772,-0.2908111935937041,-1.0924807437709012,-62.59453581738574,0.08533343019118038,0.004668173247194485
0.15528676232252278,-0.29331192335554185,-1.0923251191117256,-62.58561918122682,0.08526835446064407,0.004922057911158628
0.15662145317333867,-0.2958853261516645,-1.0921425820702142,-62.57516057914341,0.08520278669940433,0.005127275300921497
0.15791621383437826,-0.298380770072533,-1.0919373723864598,-62.56340293034907,0.08513471805709522,0.00530984111952959
0.15920533833618483,-0.30086385111212643,-1.0916137961342696,-62.544863376747905,0.08506815320022261,0.005243503557549101
0.16050900270353338,-0.3033706919127027,-1.090671633681838,-62.490881444607886,0.08500109817067063,0.003945202875610843
0.16173170492562092,-0.3057124079721773,-1.0886673173752746,-62.37604257943255,0.08493149915073887,0.000545819697638894
0.16293121842934158,-0.30799610983845466,-1.0860169597433011,-62.22418827292018,0.08486345084478729,-0.004158241028692444
0.16416733607730313,-0.31033403567018103,-1.083276776897751,-62.06718736077601,0.08479491427040306,-0.0090366894335423
0.16538560586245046,-0.312624568256397,-1.0811284168346689,-61.94409539628695,0.08472379081817741,-0.012707728936919072
0.16664309805269573,-0.3149791035948721,-1.0798096334460865,-61.86853467402921,0.08465426488066308,-0.014732637825048744
0.16798831150510266,-0.31749449656398243,-1.0799460053372554,-61.87634820783741,0.08458425262537474,-0.013841918223060024
0.1693043358114602,-0.3199580323680644,-1.080411213730353,-61.903002685355965,0.0845094665105805,-0.012250240661242362
0.17060836480524494,-0.32240226363742397,-1.0810663492198844,-61.940539183915355,0.08444061322036946,-0.010330116130073286
0.1719277395942654,-0.32488077884872085,-1.082183379475771,-62.00454030316607,0.08436913128914474,-0.007461850527034297
0.17319644080558388,-0.32727133341867204,-1.0833931145294202,-62.07385301606921,0.0842949773885569,-0.0043833150855063785
0.1744846910840488,-0.32970404284363003,-1.0839824228355437,-62.107617894842086,0.08422251420444138,-0.0025595215748488442
0.175829724843224,-0.3322453466381648,-1.0840205700251169,-62.10980356780491,0.08414956874390744,-0.0018326167110278568
0.17712929859720214,-0.3347015416474428,-1.0841139500864092,-62.11515385120764,0.08406944264849371,-0.0009298794678049838
0.17842763803082795,-0.3371556296319291,-1.0841822395583454,-62.119066549734754,0.08399998660333724,-0.00017154436712596421
0.179764335958017,-0.3396824235293155,-1.0842118745898444,-62.12076451196538,0.08392558390243009,0.0005549231990924497
0.18106056039592436,-0.3421327559935522,-1.0842168014864908,-62.121046802349326,0.08384842508188295,0.001257960540457681
0.1823556115325616,-0.34458078562887473,-1.0841988690951194,-62.12001935200717,0.08377304961943792,0.0019005109703300604
0.1836887611433039,-0.347100614455832,-1.0841563776378398,-62.117584770839684,0.08369719611008275,0.002499499830245444
0.1849828128222907,-0.34954629138005433,-1.0841148137223364,-62.1152033339013,0.08361854477029523,0.0031269040815304905
0.1862746332648028,-0.35198738652903794,-1.0840331965978245,-62.11052701713077,0.08354172288914076,0.0036589879879893594
0.18760455521425987,-0.35449992735679375,-1.0839281002688157,-62.10450544103625,0.08346442514696449,0.004149734384814696
0.18889441388168657,-0.35693615389324174,-1.0838089572307565,-62.097679047797094,0.08338428811259412,0.004639529800484432
0.19018335069545803,-0.3593699390033153,-1.0836739572022946,-62.089944115932084,0.08330602648505259,0.0050819477822567904
0.1915116634950688,-0.3618772965419997,-1.0835348649878587,-62.08197471908177,0.08322729123013,0.005521868587709644
0.19279877220097738,-0.36430605546013844,-1.083369726010261,-62.07251295263232,0.083145675474925,0.005937428524796395
0.19408502606835817,-0.3667322741691007,-1.0831901571308375,-62.062224413709465,0.08306598091828615,0.006308011610453246
0.19540937296832953,-0.3692292898367745,-1.082991090829975,-62.05081875482676,0.08298337839619149,0.00666773260136333
0.19669402918550752,-0.37165021641885004,-1.0827852070565083,-62.03902248353689,0.0829027276635379,0.006997395347162261
0.19797786107207596,-0.37406831822265896,-1.0825659975845399,-62.02646270596381,0.08281174246409269,0.007397178171097085
0.1992997083430637,-0.3765564868584924,-1.0823250179874164,-62.01265559209987,0.0827400176024083,0.0075773084542936076
0.20058171291642476,-0.3789682056825217,-1.0820759827668347,-61.99838692501043,0.08265546592726689,0.00786123486978152
0.20186414485244908,-0.3813792846077793,-1.0818229386551086,-61.98388856537789,0.08257292654823825,0.008120106513901604
0.203183099196829,-0.3838573910629336,-1.081535463244095,-61.967417437613015,0.08248992053194519,0.008316013867642358
0.20446257379664773,-0.38625975860728134,-1.0812452960120609,-61.95079207986447,0.08240391196012542,0.008536091799105083
0.20573989779471277,-0.3886562158164941,-1.0809102040041545,-61.93159272206287,0.08231996098192002,0.008648816563055828
0.20705146491195994,-0.39111459659721115,-1.0804620386092516,-61.90591473641112,0.08223554579384408,0.008541367472410855
0.2083035933942087,-0.3934575713270901,-1.079526526897697,-61.85231386365398,0.08214808790402289,0.0074894049358458226
0.20951461889489117,-0.3957152093785969,-1.077543442620327,-61.738691504141926,0.0820627327322424,0.0043243223964397615
0.21073124049552303,-0.39796980193597326,-1.074716713977589,-61.5767318830843,0.08197691582717494,-0.0005219991354912246
0.21190779002904606,-0.4001351016616322,-1.0718561830624551,-61.41283553448043,0.08188801635160749,-0.005405111743386648
0.21309796461092853,-0.4023115814050989,-1.0693825935836332,-61.27110929709597,0.08180126454124362,-0.009532792381282462
0.21435709357063476,-0.40460282715709167,-1.0677135784597431,-61.17548177455357,0.08171140360597218,-0.012020080529826949
0.21563027971815468,-0.4069142576271109,-1.067293138792531,-61.15139235608243,0.0816237203492412,-0.012028990355304803
0.2169315869065713,-0.40927786684193435,-1.0677109244555258,-61.175329711313104,0.08153557960568744,-0.010355266421149256
0.2182631410242292,-0.4116989857833179,-1.0682525969050445,-61.206365256549034,0.08144698223091328,-0.008427558691931125
0.2195349706957863,-0.41401521388847107,-1.069116272432185,-61.25585021912293,0.08135522340011275,-0.005823733768359318
0.22078338475986065,-0.4162950437675403,-1.0703622173777063,-61.32723760600695,0.08126570158022282,-0.002474787905724085
0.2220774618555901,-0.41866453955613214,-1.071290043920393,-61.380398151023115,0.08117572575529951,0.0002442151549995053
0.22336142854551447,-0.4210183439186203,-1.071379728867688,-61.38553671998898,0.08108254946749435,0.0013197099044228722
0.22464336166998947,-0.423368086138612,-1.0713969666162344,-61.38652437022899,0.08099165458068977,0.00223040108475292
0.2259660734843875,-0.4257925653136304,-1.0713671757743297,-61.38481748071971,0.08090030836563782,0.0030534153109411655
0.22724636838063866,-0.42813900210174105,-1.0712895148467652,-61.38036783733719,0.08079735428552998,0.003895293716169146
0.2285252008975994,-0.4304822702028259,-1.0711900444965432,-61.37466860608278,0.08071346318757756,0.00451083700774868
0.22984130010060289,-0.4328931871237797,-1.0710602583086855,-61.36723240527944,0.08061793845802354,0.005180810701993277
0.23111759792900508,-0.43523045009661043,-1.0709155087907718,-61.35893886881644,0.08052476882589511,0.005800116024094137
0.23239269352838554,-0.43756467370666746,-1.0707494156450912,-61.34942243256288,0.0804311524496426,0.006383263927516758
0.23370531611307926,-0.4399665969606601,-1.0705573819082066,-61.33841970991527,0.08033709025210567,0.006921090902518134
0.2349783026582046,-0.44229490661730425,-1.0703517471472341,-61.326637705990365,0.08023971237533427,0.007466545925193913
0.2362502456496331,-0.4446201713101038,-1.0701290790099345,-61.31387976149106,0.08014474788769245,0.007956518163158233
0.23755961946409113,-0.44701258816212475,-1.069881515576078,-61.29969542156931,0.0800493404097861,0.008403354000777963
0.23882947227189194,-0.44933137954147473,-1.06962363646222,-61.28492003672068,0.07994766763918192,0.00889395369075574
0.24009836620606664,-0.45164693698779707,-1.069350154774731,-61.26925069025344,0.07985427549854392,0.009273702745440815
0.24140467732867274,-0.45402914343279965,-1.069051169662539,-61.2521201051876,0.07975753142437814,0.009638053591837004
0.2426717419712095,-0.456338186934663,-1.0687489029486716,-61.23480149819571,0.07965739641519491,0.010032097617206581
0.2439379352951065,-0.458644030757766,-1.0684350218390863,-61.216817435347586,0.07955679630376632,0.010410149423483617
0.24524154561101763,-0.4610161144174833,-1.0680961534679985,-61.19740170787378,0.07946168993223722,0.010685704193209133
