time,x,y,theta,theta_degree,v,omega
90.5,-0.4547578197588451,-0.754101168805817,-2.2214881061645038,-127.28189272173623,0.058182471107068943,-0.07421288223720066
90.534,-0.45592040573309583,-0.7556256869272222,-2.2229363024130264,-127.36486825468324,0.05802620702748582,-0.053907097345567076
90.567,-0.45707731428819526,-0.7571365847153638,-2.225344043809044,-127.50282167483401,0.05787437437121908,-0.060486087064558054
90.6,-0.4582696630010538,-0.758686927790031,-2.2271681640458993,-127.60733606573021,0.05772238227590721,-0.06662426389374526
90.635,-0.4594270745941992,-0.7601859005225259,-2.229148949933059,-127.72082673718353,0.05756100729608235,-0.04188754757851083
90.667,-0.4605833626146597,-0.7616769315320377,-2.231335866460349,-127.84612782434465,0.057413312876491804,-0.06547191593754359
90.701,-0.46177847395065674,-0.7632124175623763,-2.232782807030311,-127.92903141220972,0.05725623176025958,-0.05831367067021351
90.734,-0.46293453963191916,-0.7646922091569689,-2.234891123176014,-128.0498290292378,0.05710361995106098,-0.05710314013199319
90.769,-0.46409081874815905,-0.7661661058691778,-2.2368207964187223,-128.16039116188432,0.056941599799423856,-0.04042114898998611
90.803,-0.46528169380628526,-0.7676780927536185,-2.238757380484522,-128.27134925552693,0.05678405501054572,-0.05688161388727425
90.834,-0.4664400939189541,-0.7691440125218483,-2.2400987021042993,-128.3482013233098,0.05664028176221148,-0.07017196505468773
90.868,-0.46759566629316274,-0.7706015081033252,-2.241945488374109,-128.45401438223263,0.056482455836900355,-0.04819378172264936
90.9,-0.46878474102424944,-0.7720947357098473,-2.2442844287624713,-128.58802579501847,0.056333783523307306,-0.06759130084958108
90.934,-0.4699405825947318,-0.7735404473112635,-2.2458873647985125,-128.67986726471307,0.056175683762781876,-0.046233323529385535
90.967,-0.47109439867377867,-0.7749779904412611,-2.2480713262050953,-128.8049990359297,0.056022103489152465,-0.053379247983237836
91.0,-0.4722847396721272,-0.7764554015425194,-2.2496545036484603,-128.89570842165483,0.055868397594760644,-0.059805862176951934
91.034,-0.4734383230121115,-0.7778823281883105,-2.2513987217567757,-128.9956447578116,0.055709905653825435,-0.044980579794791774
91.067,-0.4745899491492503,-0.7793013930491595,-2.253357965630448,-129.10790116280987,0.055555953750324044,-0.05221112597444592
91.1,-0.4757783982804086,-0.7807606847512149,-2.254896365479389,-129.19604498135777,0.055401885176610904,-0.05898335393936708
91.134,-0.4769300134638819,-0.7821700712579891,-2.25659914198564,-129.29360688862,0.05524302900093003,-0.04436262111821498
91.167,-0.47807932888866683,-0.7835713718831924,-2.2585320694909514,-129.40435547677907,0.055088732804887776,-0.05159154297512588
91.2,-0.4792650346848109,-0.7850120368610901,-2.260056729661239,-129.49171206972827,0.054934329102137434,-0.05837868710602341
91.234,-0.48041409266970564,-0.7864035964794593,-2.261740584214285,-129.5881898289317,0.05477513730228183,-0.04390167945315765
91.267,-0.4815608246775856,-0.7877872104671043,-2.2636536335665807,-129.69779948281845,0.05462052480423891,-0.05121268094616012
91.3,-0.48274360635938646,-0.789209422537485,-2.265167423744779,-129.7845332710976,0.05446581418379934,-0.05803008691871466
91.334,-0.48388865668702313,-0.790581785141391,-2.2668608333426166,-129.8815584940406,0.05430631605977045,-0.04337781644962645
91.367,-0.48503130804360983,-0.7919462175959385,-2.2687843031740966,-129.99176519740516,0.05415141592762813,-0.05077721564459533
91.403,-0.4862137236167004,-0.793353291100508,-2.270237718296782,-130.07503974981552,0.05398233313227813,-0.037559096540326325
91.434,-0.48735233961033597,-0.7947039123579699,-2.2719770882523025,-130.1746983072787,0.05383665285325099,-0.06434578148329424
91.467,-0.4884987591786405,-0.7960596930272773,-2.2731850012590407,-130.24390662458376,0.0536814944574899,-0.0528772618302332
91.502,-0.489676181603849,-0.7974476643729244,-2.2752620842643307,-130.3629147144852,0.05351684664201459,-0.04554809214295682
91.534,-0.4907906793698951,-0.7987556174122642,-2.277453756300694,-130.4884882722457,0.05336623741807573,-0.05366649166200911
91.567,-0.49189146370875547,-0.8000418588537902,-2.2796382840394434,-130.61365249190527,0.05321085085807873,-0.04240567130026014
91.6,-0.4929996409121291,-0.8013300538556709,-2.282576085862527,-130.7819761374138,0.053055395737302044,-0.04338282758645414
91.637,-0.49402008162987704,-0.8025081456873868,-2.2860809885080298,-130.98279226660534,0.052881020234045985,0.024659249633590948
91.667,-0.4949998792295415,-0.8036303938907895,-2.2902994495762243,-131.22449228185314,0.05273957785752955,-0.03442162544039523
91.7,-0.4959519870633557,-0.8047122658255821,-2.2938650614800657,-131.42878679532487,0.052583935781497615,0.005306844601476227
91.734,-0.49690555188101243,-0.8057870760758739,-2.2982231300866056,-131.67848573330807,0.05242352006965908,0.013398525838934429
91.767,-0.4978593472431803,-0.8068537022722334,-2.3017289910068794,-131.8793567675996,0.05226777053345351,0.0011634819748594935
91.8,-0.49886834779547823,-0.8079753089883566,-2.3044131663459706,-132.03314868600262,0.052111973408475,-0.016170682107812268
91.834,-0.4999069413296003,-0.8091246002152506,-2.3063376893367544,-132.14341573095044,0.05195140915047518,-0.01767698499779574
91.867,-0.5010247504775889,-0.8103579171574586,-2.307447943783899,-132.20702862495745,0.05179552640218117,-0.038999729945541683
91.9,-0.5022112785749803,-0.8116654367193322,-2.3080180284117238,-132.2396920680971,0.051639606959563565,-0.04868450008936804
91.934,-0.5033562407179101,-0.8129246529176718,-2.309303246997988,-132.31332966884182,0.05147892817052542,-0.042069207567840286
91.967,-0.5044910672668471,-0.8141691272043984,-2.3107617127728903,-132.39689360230798,0.05132294551176061,-0.046182867375047246
92.001,-0.5056666245757894,-0.8154544148701007,-2.3122346274800543,-132.48128539861122,0.05116220946025951,-0.047759062050003416
92.034,-0.5067883794099002,-0.8166775989564135,-2.313456563942893,-132.55129720076502,0.05100617892805249,-0.04661488845717957
92.067,-0.5078927726092249,-0.8178792264823653,-2.3144227122776875,-132.60665342273234,0.05085013053881208,-0.04606909157314502
92.1,-0.5089920707438673,-0.8190736939335675,-2.3146321447969602,-132.61865302217947,0.05069406811378262,-0.04810064555019325
92.134,-0.5100094755635433,-0.8201802169978798,-2.3140280376351705,-132.5840402314353,0.05053326591697093,-0.031720006680962726
92.167,-0.5109855842576734,-0.821243897987125,-2.312878976443432,-132.5182038747464,0.05037718688933754,-0.03661193438541411
92.2,-0.5119890788136142,-0.8223406475032833,-2.3112460710742977,-132.42464528875075,0.05022110561239544,-0.051656023170341715
92.234,-0.5129681174864542,-0.8234136936850307,-2.3099730621062764,-132.35170724760084,0.05006029643037516,-0.04685427266817517
92.267,-0.5139655979423144,-0.8245087727649932,-2.309515469370311,-132.32548911509417,0.04990422280357147,-0.06616624265527896
92.3,-0.5150370393860948,-0.8256852017242616,-2.3097320669744836,-132.3378992436659,0.04974815903442052,-0.08515910238517892
92.334,-0.5161009823460608,-0.8268510851349351,-2.311191875362979,-132.4215401032245,0.049587380668142826,-0.0812946359651996
92.367,-0.5171950072327417,-0.8280444985086218,-2.313947775765415,-132.5794415650425,0.04943134946495203,-0.09149593638287903
92.4,-0.518320443594601,-0.8292653044322519,-2.316702185166152,-132.73725759875586,0.04927534055917883,-0.0942238581118691
92.434,-0.5194128820857838,-0.8304434552489828,-2.319688676557617,-132.90837095103896,0.049114631848704626,-0.0838161246434197
92.467,-0.5205034621481804,-0.8316123672532695,-2.3227981517130134,-133.08653075394395,0.04895868111327816,-0.08671388846430729
92.502,-0.5216292210491773,-0.8328118618008438,-2.3256546045637143,-133.25019344666723,0.04879331724933288,-0.08137820903993871
92.534,-0.5227209549708544,-0.8339684564445201,-2.328510119715042,-133.41380241317395,0.04864216632503388,-0.08846219586224445
92.567,-0.5238131089654872,-0.8351191170264516,-2.3311964846688937,-133.56771978726152,0.048486335162101796,-0.08316037398389893
92.608,-0.5249376184148102,-0.8362971230193241,-2.3341858552020036,-133.7389981022095,0.04829279442524438,-0.048630956694688615
92.635,-0.5260290332635934,-0.8374339255172162,-2.336931232578409,-133.89629663904822,0.04816538552659126,-0.1004847618834253
92.667,-0.5271254456377757,-0.8385711449996756,-2.338566508719916,-133.989991060295,0.048014432320388774,-0.08554410737003248
92.701,-0.5282490264219585,-0.8397306477039796,-2.3418444496630344,-134.17780324182883,0.047854108247679855,-0.08035758552572182
92.734,-0.5293381710876977,-0.8408476995758657,-2.3446750823517934,-134.3399865482465,0.047698566975380635,-0.07863024237920634
92.77,-0.5304273826209125,-0.8419587623316542,-2.3473257162863135,-134.49185668572864,0.04752896673989539,-0.06535193822563883
92.8,-0.5315492826598224,-0.843097107924937,-2.349996653311846,-134.6448901046369,0.04738770210869807,-0.08991942122766024
92.834,-0.5326400337882656,-0.8441985975701882,-2.3521576730532576,-134.76870741526423,0.04722768263168787,-0.07305422269796899
92.867,-0.5337304005451091,-0.8452941031295848,-2.355024696760589,-134.93297577345825,0.04707245603817663,-0.07665626164206094
92.9,-0.5348514418938929,-0.8464144099081609,-2.35751904922683,-135.07589164239192,0.04691731939666739,-0.07906004383126032
92.934,-0.5359379759926447,-0.8474948128143557,-2.3600348921699075,-135.22003882494803,0.046757580810172505,-0.07124073888470416
92.967,-0.5370229300785835,-0.8485681183906244,-2.362633099272375,-135.36890512622034,0.046602641647387734,-0.07469848459775212
93.0,-0.5381410723510257,-0.8496687589882548,-2.365054540638603,-135.5076434968436,0.046447807157899985,-0.07780824467057705
93.038,-0.5392250867140416,-0.8507306116414661,-2.367504731846494,-135.6480291120558,0.046269649007964486,-0.05309712766165598
93.067,-0.540307382743854,-0.851785462737614,-2.3700586013430986,-135.79435505563845,0.04613378873845154,-0.08681208751159597
93.1,-0.5414257863705386,-0.8528708842017416,-2.371880029656671,-135.89871521069176,0.04597930187794322,-0.07811688320053817
93.134,-0.5425106628173973,-0.8539189097999991,-2.374597507203506,-136.05441520504698,0.045820264312089624,-0.07116428606371487
93.167,-0.5435889137626768,-0.8549549487704602,-2.3771749136701263,-136.20208971767406,0.04566603647081747,-0.07385700097876696
93.2,-0.5446999615531669,-0.8560172408259142,-2.379593289142005,-136.34065242549067,0.04551194405733266,-0.07714758957670954
93.234,-0.5457768772910725,-0.8570419116773081,-2.382018795366674,-136.4796236953469,0.045353329368911365,-0.06994536677101137
93.267,-0.5468520028936497,-0.8580597891271642,-2.3845517122081525,-136.62474914022124,0.045199528117434454,-0.07369304225510143
93.3,-0.5479595393367771,-0.8591032413208209,-2.3869286873930933,-136.76093978632568,0.04504587835922738,-0.07709425363656135
93.334,-0.5490328377341813,-0.8601095796405688,-2.389346635461385,-136.8994780057206,0.04488773670872046,-0.07002540130106077
93.367,-0.550104036426516,-0.861108950619045,-2.391878941090924,-137.0445684307304,0.04473441121478601,-0.07382285165625656
93.4,-0.5512074199013328,-0.8621333238022116,-2.3942590566392288,-137.18093900640173,0.044581253760580995,-0.07731853049570817
93.434,-0.5522767015051515,-0.8631212515492916,-2.396681372919605,-137.3197275059131,0.04442363681018271,-0.07032352413420805
93.467,-0.5533436841899632,-0.8641021304291746,-2.399222046400156,-137.46529737346953,0.04427083771626551,-0.0741822555452659
93.5,-0.5544424633196487,-0.8651072875025295,-2.401613722816854,-137.6023303381073,0.04411822370654585,-0.07775799505416185
93.534,-0.555507466612502,-0.8660768166041932,-2.404049477722914,-137.74188881415282,0.04396118467333026,-0.07082220464989104
93.567,-0.5565700950604953,-0.867039318885986,-2.406603843385833,-137.8882431859712,0.043808964148537605,-0.07475404396769382
93.6,-0.5576642687527893,-0.8680254952406286,-2.409012235248093,-138.02623387509234,0.04365694626772938,-0.0784155850237833
93.634,-0.5587241528191406,-0.868976085423207,-2.411474937014629,-138.16733629251428,0.04350053997768918,-0.07141623553429446
93.667,-0.5597817548555986,-0.8699198027377532,-2.4140581577804716,-138.3153439399476,0.043348951770455564,-0.07543467908194502
93.7,-0.5608717187068261,-0.8708875356021674,-2.4164881074333926,-138.45456979948926,0.04319758429984456,-0.07929187947080958
